followers_count,friends_count,statuses_count,favourites_count,listed_count,verified,has_url,description_length,has_description,screen_name_length,name_length,follower_following_ratio,following_follower_ratio,engagement_rate,username_digit_ratio,account_age_days,tweet_count,mean_interval_sec,std_interval_sec,min_interval_sec,burst_ratio,night_post_ratio,posting_hour_std,daily_count_mean,daily_count_std,daily_count_cv,interval_entropy,label
2912,4671,8784,15742,4,0,0,72,1,10,10,0.6232876712328768,1.603501544799176,1.7919180421172454,0.0,4929,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4690150,88,4467,537,5909,1,1,103,1,14,15,52698.31460674157,1.8762722138370387e-05,0.1201880035810206,0.0,6076,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,6,73,0,0,0,1,100,1,15,17,5.142857142857143,0.16216216216216217,0.0,0.0,5260,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2341,4704,28304,24739,7,0,0,149,1,14,13,0.4975557917109458,2.008539709649872,0.8740151916622505,0.13333333333333333,2784,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
196,289,4180,13061,0,0,0,0,0,13,17,0.6758620689655173,1.467005076142132,3.1238938053097347,0.0,3484,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1045,379,185,42,0,0,1,63,1,14,11,2.75,0.36233269598470363,0.22580645161290322,0.0,2320,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67436,58979,24257,4337,49,0,1,155,1,14,16,1.1433706341132588,0.8745792369174192,0.17878637975100997,0.26666666666666666,2543,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
557,2162,29,12,0,0,0,76,1,9,18,0.2575127138233934,3.8745519713261647,0.4,0.0,2299,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1364,2309,49152,26544,7,0,0,22,1,13,8,0.5904761904761905,1.6915750915750916,0.5400280756006755,0.14285714285714285,5328,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
277,4959,194,179,1,0,0,0,0,12,11,0.05584677419354839,17.83812949640288,0.9179487179487179,0.3076923076923077,5720,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12,2604,27,484,0,0,0,23,1,14,6,0.004606525911708253,200.30769230769232,17.285714285714285,0.5333333333333333,2183,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,46,2,0,0,0,0,0,0,10,11,0.02127659574468085,23.0,0.0,0.0,4755,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44,48,126,3612,1,0,0,17,1,11,8,0.8979591836734694,1.0666666666666667,28.440944881889763,0.16666666666666666,3561,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12721,2002,29033,101583,64,0,1,133,1,15,15,6.3509735396904645,0.15736519415186292,3.4987600743955363,0.0,3265,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
555,1706,4738,7,12,0,1,24,1,14,13,0.3251318101933216,3.068345323741007,0.0014771048744460858,0.0,5904,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
713,1778,43411,107942,15,0,0,153,1,14,4,0.4007869589657111,2.4901960784313726,2.4864553579655393,0.0,3416,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1926,377,1502,2002,65,0,0,78,1,12,11,5.095238095238095,0.19564089257913855,1.3320026613439786,0.0,3743,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7465,2220,33293,33650,55,0,1,81,1,9,16,3.361098604232328,0.2973479774979909,1.0106926172884003,0.0,4224,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,86,40,66,0,0,1,143,1,12,13,0.2413793103448276,3.909090909090909,1.6097560975609757,0.07692307692307693,2012,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7649,7317,7869,9189,24,0,1,135,1,12,21,1.045230937414594,0.9564705882352941,1.1675984752223634,0.0,5324,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36,536,1791,1924,0,0,0,18,1,15,10,0.0670391061452514,14.486486486486486,1.0736607142857142,0.0625,3443,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,63,1,0,0,0,0,0,0,15,14,0.09375,9.0,0.0,0.5,2536,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
593,1783,2813,32056,0,0,0,110,1,15,36,0.33239910313901344,3.0016835016835017,11.391613361762616,0.5,3184,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3987,3908,95352,291259,17,0,0,14,1,10,10,1.019953952417498,0.9799398194583752,3.0545342044822923,0.0,4452,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10,144,471,84,0,0,0,90,1,7,11,0.06896551724137931,13.090909090909092,0.17796610169491525,0.25,2059,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
455,192,9651,21547,9,0,0,96,1,12,18,2.3575129533678756,0.42105263157894735,2.232387070037298,0.0,3518,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2008,3000,40996,13742,40,0,0,118,1,9,20,0.6691102965678107,1.4932802389248383,0.33519525818962365,0.0,4961,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
387,1067,312,2486,0,0,0,48,1,11,11,0.36235955056179775,2.75,7.942492012779553,0.0,3132,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
77,1699,648,1474,0,0,0,12,1,14,11,0.045294117647058825,21.78205128205128,2.2711864406779663,0.0,5663,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,89,371,1469,0,0,0,34,1,12,16,0.3,3.1785714285714284,3.9489247311827955,0.0,4698,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488887,64,9415,40,4019,1,1,0,0,10,11,7521.338461538461,0.0001309093289260526,0.004248088360237893,0.0,6149,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,112,43,17,1,0,0,0,0,7,12,0.48672566371681414,2.0,0.38636363636363635,0.375,4772,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3471,3343,4644,18658,0,0,0,72,1,9,20,1.0379784688995215,0.9628456221198156,4.016792249730893,0.1,3092,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4402,4992,257,20866,2,0,0,69,1,14,11,0.8816342880032045,1.133772427890075,80.87596899224806,0.26666666666666666,3271,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,299,329,67,0,0,1,158,1,11,26,0.07666666666666666,12.458333333333334,0.20303030303030303,0.0,2500,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
235,184,243,203,0,0,1,134,1,15,14,1.2702702702702702,0.7796610169491526,0.8319672131147541,0.0,3554,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3,22,2,0,0,0,1,60,1,11,7,0.13043478260869565,5.5,0.0,0.08333333333333333,2008,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,1426,300,1,0,0,0,46,1,15,11,0.004204625087596356,203.71428571428572,0.0033222591362126247,0.25,3633,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35,597,38,574,0,0,0,0,0,12,14,0.05852842809364549,16.583333333333332,14.717948717948717,0.0,3697,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
713,4695,182,53,0,0,1,160,1,10,10,0.1518313458262351,6.57563025210084,0.2896174863387978,0.0,2295,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1797,35,1,0,61,0,1,101,1,14,18,49.916666666666664,0.01946607341490545,0.0,0.0,6188,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3792,1228,25209,37958,18,0,1,16,1,13,15,3.085435313262815,0.3237542842077511,1.5056723522411741,0.0,5070,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
167,808,12852,13250,3,0,1,11,1,6,13,0.20642768850432633,4.809523809523809,1.030887730490936,0.42857142857142855,6442,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51,1396,2073,21663,3,0,0,112,1,11,8,0.03650680028632784,26.846153846153847,10.4450337512054,0.0,5224,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
719,527,39840,3965,30,0,0,106,1,9,12,1.3617424242424243,0.7319444444444444,0.0995205943625913,0.0,5783,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,126,542,236,0,0,0,54,1,9,19,0.06299212598425197,14.0,0.43462246777163904,0.0,3497,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15819,16222,7376,7513,160,0,1,107,1,13,14,0.975097084386365,1.0254108723135271,1.0184356784600785,0.0,5178,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2077,1664,30345,44992,5,0,0,141,1,13,12,1.2474474474474475,0.8007699711260827,1.482633625519014,0.2857142857142857,5597,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
269,346,7623,9330,0,0,0,134,1,8,8,0.7752161383285303,1.2814814814814814,1.2237670514165793,0.0,4962,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1089,4754,3323,1145,13,0,0,141,1,9,12,0.22902208201892746,4.361467889908257,0.3444645006016847,0.0,6188,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,404,209,1400,1,0,0,16,1,9,10,0.14320987654320988,6.8474576271186445,6.666666666666667,0.0,5970,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62,67,83,1016,0,0,0,18,1,11,13,0.9117647058823529,1.0634920634920635,12.095238095238095,0.0,2097,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,27,2,6,0,0,0,0,0,14,6,0.03571428571428571,13.5,2.0,0.5333333333333333,2004,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21140,20929,7778,1932,5,0,0,156,1,11,8,1.0100334448160535,0.9899720921432288,0.24836097184728115,0.3333333333333333,2929,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2289,546,7138,31,0,0,1,54,1,15,8,4.184643510054845,0.23842794759825328,0.004342344866227763,0.0,3802,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,71,9,96,0,0,0,74,1,10,10,0.3055555555555556,3.0869565217391304,9.6,0.18181818181818182,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10,0,2,0,0,0,0,0,0,14,16,10.0,0.0,0.0,0.0,5904,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
103932,64,23939,17819,2234,1,1,66,1,14,8,1598.9538461538461,0.0006157813206585012,0.7443191311612364,0.0,6581,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2871,2286,11481,6426,77,0,1,134,1,12,12,1.255356362046349,0.7959610027855153,0.5596585960634036,0.15384615384615385,6493,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1354,1895,4384,3280,76,0,1,158,1,9,18,0.7141350210970464,1.3985239852398523,0.7480045610034207,0.0,5866,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
435,412,1374,4465,0,0,0,1,1,8,3,1.0532687651331718,0.944954128440367,3.247272727272727,0.0,2320,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
479,1028,1155,1098,12,0,1,141,1,7,12,0.4655004859086492,2.1416666666666666,0.9498269896193772,0.375,6149,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,280,24,87,0,0,0,0,0,8,14,0.12811387900355872,7.5675675675675675,3.48,0.0,3253,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5816,7409,1622,931,3,0,0,0,0,14,8,0.784885290148448,1.2736805913701221,0.5736290819470117,0.13333333333333333,4038,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1745,1776,163,450,6,0,1,92,1,13,14,0.9819921215531795,1.0171821305841924,2.7439024390243905,0.0,3360,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13307,13517,39800,51130,5,0,0,157,1,10,19,0.9843911821275336,1.0157048391944694,1.2846410894198639,0.0,5104,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
720,607,8149,143670,5,0,0,110,1,9,13,1.1842105263157894,0.841886269070735,17.628220858895705,0.0,6269,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8562,9388,35589,59015,7,0,0,66,1,13,12,0.9119182021514538,1.0963447389933434,1.6581905029502668,0.07142857142857142,4936,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2499,2180,66475,8410,6,0,0,23,1,14,9,1.1458046767537826,0.872,0.1265118238161141,0.0,6102,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16,44,1,0,0,0,0,2,1,14,4,0.35555555555555557,2.588235294117647,0.0,0.0,2101,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
473,3312,1766,391,2,0,1,150,1,8,6,0.1427709025052822,6.987341772151899,0.2212790039615167,0.0,4687,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
140850,570,28831,4148,1683,1,0,30,1,10,11,246.67250437828372,0.004046829628472641,0.14386792452830188,0.0,5472,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
344,309,9166,59090,1,0,0,78,1,13,14,1.1096774193548387,0.8956521739130435,6.445947420093815,0.0,3834,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
116232,863,45962,1420,757,1,0,33,1,15,12,134.52777777777777,0.0074247416826546675,0.030894415072993495,0.0,4670,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77895,80,1225,228,252,0,1,45,1,8,24,961.6666666666666,0.0010270103728047654,0.1859706362153344,0.0,3612,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,68,2,2,0,0,0,13,1,15,14,0.11594202898550725,7.555555555555555,0.6666666666666666,0.125,2098,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
369,939,231,3356,0,0,0,67,1,14,16,0.3925531914893617,2.537837837837838,14.46551724137931,0.06666666666666667,2131,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45374,1202,42670,27371,395,0,1,129,1,9,3,37.71737323358271,0.026490358126721764,0.6414426659792365,0.0,3875,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8929260,60,32123,421,4736,1,1,65,1,14,18,146381.31147540984,6.719481041040238e-06,0.013105466318017681,0.0,5743,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2512,667,26561,42273,40,0,0,78,1,9,12,3.7604790419161676,0.26541981695185035,1.5914840749943528,0.2,5356,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
259,2637,1064,250,0,0,1,23,1,11,13,0.09818043972706596,10.142307692307693,0.2347417840375587,0.16666666666666666,4805,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4411,3365,9703,26938,7,0,0,124,1,11,11,1.3104575163398693,0.7626926563916591,2.7759686727122834,0.3333333333333333,2640,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,1102,2,16,0,0,0,20,1,8,29,0.019945602901178604,47.91304347826087,5.333333333333333,0.0,2139,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1497,648,17156,9017,1,0,0,34,1,6,10,2.3066255778120186,0.4325767690253672,0.5255580812496358,0.14285714285714285,5487,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
65,349,16,206,0,0,0,31,1,14,24,0.18571428571428572,5.287878787878788,12.117647058823529,0.0,2237,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
435,1125,43,708,0,0,0,78,1,10,5,0.38632326820603907,2.580275229357798,16.09090909090909,0.0,2022,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10,7,6,20,0,0,0,0,0,10,6,1.25,0.6363636363636364,2.857142857142857,0.0,4776,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
121426,862,5720,553,543,1,1,145,1,10,11,140.70220162224797,0.007098915397728676,0.0966614228281769,0.0,5594,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3753,997,7247,36302,4,0,1,89,1,14,7,3.7605210420841684,0.2655833777304209,5.00855408388521,0.0,3654,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
191,427,2749,49794,0,0,0,47,1,8,7,0.4462616822429907,2.2239583333333335,18.10690909090909,0.0,2498,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
858,1126,10037,44800,15,0,0,107,1,12,18,0.7613132209405501,1.3108265424912688,4.463040446304045,0.0,5717,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
81,1031,150,310,0,0,0,0,0,13,13,0.07848837209302326,12.573170731707316,2.052980132450331,0.07142857142857142,4910,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34637,1138,52871,18018,218,0,0,0,0,10,6,30.410008779631255,0.03285409088284543,0.34078529278256925,0.2727272727272727,4415,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3136,4943,1325,6688,3,0,0,36,1,12,20,0.6343042071197411,1.5757092763787057,5.043740573152338,0.0,6057,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1372,44,125,427,3,0,0,120,1,14,19,30.488888888888887,0.032046613255644577,3.388888888888889,0.0,2077,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7,46,30,9,0,0,0,19,1,13,8,0.14893617021276595,5.75,0.2903225806451613,0.07142857142857142,2941,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
736,393,4017,31111,1,0,0,4,1,7,1,1.868020304568528,0.5332428765264586,7.742906918865107,0.125,4499,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
934,1068,3071,1004,1,0,0,9,1,13,8,0.8737137511693172,1.142245989304813,0.3268229166666667,0.0,5230,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23767,2229,35306,81875,147,1,1,28,1,7,8,10.657847533632287,0.09378155503197577,2.3189452516498146,0.0,6198,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
260895,52,2182,66,994,1,0,92,1,14,13,4922.547169811321,0.00019931313626885808,0.030233623453962438,0.06666666666666667,5404,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64,619,112,979,0,0,0,56,1,15,5,0.1032258064516129,9.523076923076923,8.663716814159292,0.0625,3741,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25,772,18,1325,0,0,0,29,1,8,11,0.03234152652005175,29.692307692307693,69.73684210526316,0.1111111111111111,2108,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25,537,26,39,0,0,0,0,0,9,9,0.046468401486988845,20.653846153846153,1.4444444444444444,0.0,2307,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
777,889,95,60,0,0,0,72,1,12,9,0.8730337078651685,1.1426735218508997,0.625,0.0,4071,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5964,5224,74463,697,78,0,0,129,1,8,36,1.1414354066985646,0.8757753562447611,0.009360227761065749,0.0,6316,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90,167,812,813,0,0,0,8,1,15,16,0.5357142857142857,1.835164835164835,1.0,0.125,2258,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2231,4996,2796,4175,12,0,1,150,1,14,34,0.44646788072843707,2.238351254480287,1.4926707186271004,0.0,3207,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
751431,251,527,3269,1278,1,1,62,1,9,9,2981.8690476190477,0.00033402889416474143,6.191287878787879,0.2,4898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230,607,47423,66679,1,0,0,152,1,12,23,0.3782894736842105,2.6277056277056277,1.4060180499325237,0.15384615384615385,3448,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1032,517,8080,165,4,0,0,139,1,11,12,1.9922779922779923,0.5004840271055179,0.02041826506620468,0.0,5332,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
122,99,1638,11,0,0,0,13,1,15,12,1.22,0.8048780487804879,0.006711409395973154,0.0,5316,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
232,466,529,1002,3,0,0,73,1,9,20,0.49678800856531047,2.0,1.890566037735849,0.0,5337,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
328,1853,7326,5535,10,0,0,92,1,14,11,0.17691477885652643,5.632218844984802,0.7554251398935444,0.2,5564,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
84,381,632,17050,0,0,0,23,1,10,9,0.2198952879581152,4.482352941176471,26.93522906793049,0.0,5166,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10,154,8,64,0,0,0,29,1,14,15,0.06451612903225806,14.0,7.111111111111111,0.0,2070,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
465,1402,7429,38671,0,0,0,136,1,6,7,0.33143264433357095,3.0085836909871246,5.204710632570659,0.0,5328,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4097,446,15625,122,61,0,0,154,1,10,11,9.165548098434005,0.10883357735480723,0.007807500319979521,0.0,5530,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
297964,967,15836,18593,52,1,1,148,1,9,7,307.81404958677683,0.00324534760794053,1.1740228578644945,0.1,4751,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
659,1736,50,160,0,0,0,110,1,7,12,0.3793897524467473,2.6303030303030304,3.1372549019607843,0.0,2084,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7180,7122,34244,17961,29,0,0,34,1,12,11,1.00800224624456,0.9917838741122407,0.524485326325011,0.0,4965,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
842286,62,1158,37,145,1,1,85,1,12,18,13369.619047619048,7.360911423303458e-05,0.03192407247627265,0.0,4692,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443855,3644,92868,94811,3839,0,1,157,1,7,18,121.77091906721536,0.008209869867704842,1.0209111759575316,0.0,4413,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
146,330,460,156,1,0,1,5,1,10,14,0.44108761329305135,2.2448979591836733,0.3383947939262473,0.18181818181818182,4170,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
562,753,9746,14026,1,0,0,34,1,13,13,0.7453580901856764,1.3374777975133214,1.439006873909921,0.07142857142857142,5007,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19263,1370,32402,10541,313,1,1,170,1,13,14,14.050328227571116,0.07111710963455149,0.3253093849334938,0.0,5873,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,140,179,554,0,0,0,12,1,15,17,0.375886524822695,2.5925925925925926,3.077777777777778,0.5,2472,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,568,491,17,0,0,0,32,1,15,10,0.09314586994727592,10.518518518518519,0.034552845528455285,0.5,2621,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
727,1894,5246,4406,2,0,1,117,1,12,12,0.38364116094986805,2.6016483516483517,0.8397179340575567,0.07692307692307693,4537,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
58,37,580,11,1,0,0,0,0,14,15,1.5263157894736843,0.6271186440677966,0.0189328743545611,0.0,5550,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
788,630,12367,8915,5,0,1,16,1,9,6,1.248811410459588,0.7984790874524715,0.7208117723156533,0.0,2730,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
944,2046,1971,5377,1,0,0,63,1,11,3,0.46116267708842207,2.165079365079365,2.7266734279918863,0.0,5342,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15490,1058,8246,6924,137,1,1,147,1,11,12,14.627006610009444,0.06829772125750436,0.8395780283739541,0.0,6177,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
353,483,4417,2775,2,0,0,0,0,14,14,0.7293388429752066,1.3644067796610169,0.6281122679945677,0.0,5898,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
368,983,3528,41760,1,0,0,159,1,12,6,0.37398373983739835,2.6639566395663956,11.833380561065457,0.0,3642,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1212,2508,1170,3387,7,0,0,21,1,14,10,0.4830609804703069,2.06760098928277,2.892399658411614,0.13333333333333333,4321,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52,1151,3543,5072,0,0,0,11,1,5,2,0.04513888888888889,21.71698113207547,1.4311512415349887,0.3333333333333333,3336,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
